ID,ErpOrderId,OriginOrderId,OriginSystemCode,ConfirmedByUserId,CustomerLocationId,SalesPersonId,State,ErpState,MarketplaceId,MarketplaceDistributorId,OrderDate,DeliveryDate,ErpLastModified,TotalGrossPrice,TotalDiscountPercentage ($),TotalTaxes,TotalFinalPrice,OrderLevelTaxesJson,PaymentMethodId,Observations,ExtraData,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,AppliedCoupons
64512,194991,194991,CB PHARMEXX,,89373,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"334,930.16",0.00,0,"300,142.93",[],,..,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64513,194990,194990,CB PHARMEXX,,83315,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"522,664.32",0.00,0,"371,805.01",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64514,194989,194989,CB PHARMEXX,,83315,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"258,468.96",0.00,0,"183,584.46",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64515,194988,194988,CB PHARMEXX,,88408,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"44,021.46",0.00,0,"31,884.07",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64516,194987,194987,CB PHARMEXX,,89080,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"64,142.64",0.00,0,"48,106.98",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64517,194986,194986,CB PHARMEXX,,84576,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"27,595.71",0.00,0,"19,317",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64518,194985,194985,CB PHARMEXX,,87694,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"108,432.36",0.00,0,"75,902.65",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64519,194984,194984,CB PHARMEXX,,90487,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"2,326,219.92",0.00,0,"2,033,573.76",[],,0,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64520,194983,194983,CB PHARMEXX,,81957,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"13,953.33",0.00,0,"11,162.67",[],,Suarez 1717 caba,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64521,194982,194982,CB PHARMEXX,,82568,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"165,700.43",0.00,0,"121,097.38",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64522,194981,194981,CB PHARMEXX,,85095,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"233,994.24",0.00,0,"175,495.68",[],,Araoz Alfaro 464 CABA,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64523,194980,194980,CB PHARMEXX,,83672,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"287,112.33",0.00,0,"251,970.85",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64524,194979,194979,CB PHARMEXX,,87763,,FINALIZADO,IMPORTED,1,12,"July 24, 2025, 12:00 AM",,,"44,768.63",0.00,0,"32,126.57",[],,A,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64525,194978,194978,CB PHARMEXX,,82127,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"330,057.96",0.00,0,"250,225.77",[],,Peron 2634,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64526,194977,194977,CB PHARMEXX,,88048,,FINALIZADO,IMPORTED,1,42,"July 24, 2025, 12:00 AM",,,"18,397.14",0.00,0,"12,878",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64527,194976,194976,CB PHARMEXX,,88647,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"78,926.34",0.00,0,"78,926.34",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64528,194975,194975,CB PHARMEXX,,86667,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"469,236.48",0.00,0,"366,917.98",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64529,194974,194974,CB PHARMEXX,,88496,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"5,922,797.76",0.00,0,"4,454,931.41",[],,0,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64530,194973,194973,CB PHARMEXX,,89829,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"25,828.47",0.00,0,"18,152.98",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64531,194972,194972,CB PHARMEXX,,87668,,FINALIZADO,IMPORTED,1,12,"July 24, 2025, 12:00 AM",,,"8,391.84",0.00,0,"5,874.28",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64532,194971,194971,CB PHARMEXX,,100552,,FINALIZADO,IMPORTED,1,42,"July 24, 2025, 12:00 AM",,,"9,198.57",0.00,0,"6,439",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64533,194970,194970,CB PHARMEXX,,90216,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"746,171.94",0.00,0,"563,007.11",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64534,194969,194969,CB PHARMEXX,,100522,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"12,206.31",0.00,0,"12,206.31",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64535,194968,194968,CB PHARMEXX,,89829,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"42,761.76",0.00,0,"32,071.32",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64536,194967,194967,CB PHARMEXX,,90204,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"737,431.54",0.00,0,"562,031.24",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64537,194966,194966,CB PHARMEXX,,83263,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"2,256,727.5",0.00,0,"1,579,709.25",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64538,194965,194965,CB PHARMEXX,,82360,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"47,912.28",0.00,0,"39,349.93",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64539,194964,194964,CB PHARMEXX,,84329,,FINALIZADO,IMPORTED,1,42,"July 24, 2025, 12:00 AM",,,"3,729.99",0.00,0,"3,729.99",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64540,194963,194963,CB PHARMEXX,,89499,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"412,109.38",0.00,0,"327,943.03",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64541,194962,194962,CB PHARMEXX,,90533,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"538,612.66",0.00,0,"422,858.31",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64542,194961,194961,CB PHARMEXX,,89043,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"493,813.71",0.00,0,"384,717.95",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64543,194959,194959,CB PHARMEXX,,88772,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"419,221.74",0.00,0,"319,208.06",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64544,194958,194958,CB PHARMEXX,,88376,,FINALIZADO,IMPORTED,1,18,"July 24, 2025, 12:00 AM",,,"82,025.46",0.00,0,"57,417.82",[],,**,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64545,194957,194957,CB PHARMEXX,,88376,,FINALIZADO,IMPORTED,1,18,"July 24, 2025, 12:00 AM",,,"57,679.6",0.00,0,"45,861.9",[],,**,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64546,194956,194956,CB PHARMEXX,,88773,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"818,188.12",0.00,0,"626,457.09",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64547,194955,194955,CB PHARMEXX,,86836,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"309,353.59",0.00,0,"266,956.32",[],,pedido,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64548,194954,194954,CB PHARMEXX,,84931,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"179,292.58",0.00,0,"147,780.84",[],,Gherin Farmashop,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64549,194953,194953,CB PHARMEXX,,86491,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"68,083.2",0.00,0,"68,083.2",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64550,194952,194952,CB PHARMEXX,,84346,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"719,054.52",0.00,0,"546,515.34",[],,MKT PUnidas,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64551,194951,194951,CB PHARMEXX,,87497,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"8,391.84",0.00,0,"5,874.28",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64552,194950,194950,CB PHARMEXX,,85713,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"27,147.75",0.00,0,"25,688.63",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64553,194949,194949,CB PHARMEXX,,86953,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"1,224,150.72",0.00,0,"856,905.51",[],,CALLE 139 N 718 TIMMBRE 601,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64554,194948,194948,CB PHARMEXX,,84995,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"1,271,874.55",0.00,0,"984,674.57",[],,MKT FLORIDA,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64555,194947,194947,CB PHARMEXX,,89403,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"4,651.11",0.00,0,"3,720.89",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64556,194946,194946,CB PHARMEXX,,83923,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"135,990.79",0.00,0,"89,910.71",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64557,194945,194945,CB PHARMEXX,,86401,,FINALIZADO,IMPORTED,1,18,"July 24, 2025, 12:00 AM",,,"116,853.07",0.00,0,"89,166.3",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64558,194944,194944,CB PHARMEXX,,86491,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"1,234,007.64",0.00,0,"919,539.6",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64559,194943,194943,CB PHARMEXX,,90185,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"665,771.34",0.00,0,"477,050.92",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64560,194942,194942,CB PHARMEXX,,89829,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"11,598.48",0.00,0,"7,539.01",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64561,194941,194941,CB PHARMEXX,,86005,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"275,605.85",0.00,0,"233,170.52",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64562,194940,194940,CB PHARMEXX,,84015,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"201,404.16",0.00,0,"140,982.92",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64563,194939,194939,CB PHARMEXX,,86618,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"472,979.28",0.00,0,"367,558.22",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64564,194938,194938,CB PHARMEXX,,81955,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"180,441.17",0.00,0,"142,224.77",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64565,194937,194937,CB PHARMEXX,,85529,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"21,380.88",0.00,0,"16,035.66",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64566,194936,194936,CB PHARMEXX,,84816,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"27,906.66",0.00,0,"22,325.34",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64567,194935,194935,CB PHARMEXX,,88392,,FINALIZADO,IMPORTED,1,34,"July 24, 2025, 12:00 AM",,,"759,269.92",0.00,0,"596,694.84",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64568,194934,194934,CB PHARMEXX,,90248,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"257,793.9",0.00,0,"244,904.21",[],,estimulo 5%,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64569,194933,194933,CB PHARMEXX,,90491,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"9,302.22",0.00,0,"7,441.78",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64570,194932,194932,CB PHARMEXX,,85529,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"240,901.23",0.00,0,"229,004.34",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64571,194931,194931,CB PHARMEXX,,90248,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"191,692.2",0.00,0,"156,935.52",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64572,194930,194930,CB PHARMEXX,,81741,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"3,060,520.32",0.00,0,"2,568,043.47",[],,0,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64573,194928,194928,CB PHARMEXX,,88477,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"14,110.76",0.00,0,"13,011.45",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64574,194927,194927,CB PHARMEXX,,89566,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"51,514.59",0.00,0,"50,814.13",[],,julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64575,194926,194926,CB PHARMEXX,,85751,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"589,210.45",0.00,0,"444,124.64",[],,.. ..,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64576,194925,194925,CB PHARMEXX,,88055,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"33,323.9",0.00,0,"33,323.9",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64577,194924,194924,CB PHARMEXX,,89802,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"42,761.76",0.00,0,"32,071.32",[],,.,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64578,194923,194923,CB PHARMEXX,,87847,,FINALIZADO,IMPORTED,1,18,"July 24, 2025, 12:00 AM",,,"87,750.78",0.00,0,"72,551.01",[],,**,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64579,194922,194922,CB PHARMEXX,,100652,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"11,253.67",0.00,0,"10,903.44",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64580,194921,194921,CB PHARMEXX,,86247,,FINALIZADO,IMPORTED,1,34,"July 24, 2025, 12:00 AM",,,"40,963.86",0.00,0,"38,351.94",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64581,194920,194920,CB PHARMEXX,,100313,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"675,877.08",0.00,0,"580,737.01",[],,Julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64582,194919,194919,CB PHARMEXX,,83482,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"4,690,763.64",0.00,0,"3,105,597.81",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64583,194918,194918,CB PHARMEXX,,84015,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"70,078.98",0.00,0,"62,054.34",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64584,194917,194917,CB PHARMEXX,,88485,,FINALIZADO,IMPORTED,1,18,"July 24, 2025, 12:00 AM",,,"51,457.3",0.00,0,"41,632.81",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64585,194916,194916,CB PHARMEXX,,90041,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"2,758,343.6",0.00,0,"2,465,319.62",[],,0,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64586,194915,194915,CB PHARMEXX,,89124,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"182,793.72",0.00,0,"152,542.62",[],,Bello 2 córdoba sud,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64587,194914,194914,CB PHARMEXX,,83092,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"55,191.42",0.00,0,"38,633.99",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64588,194913,194913,CB PHARMEXX,,86667,,FINALIZADO,IMPORTED,1,44,"July 24, 2025, 12:00 AM",,,"318,871.44",0.00,0,"223,210.02",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64589,194912,194912,CB PHARMEXX,,82726,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"219,451.71",0.00,0,"165,527.8",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64590,194911,194911,CB PHARMEXX,,81770,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"208,974",0.00,0,"146,281.79",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64591,194910,194910,CB PHARMEXX,,84708,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"64,698.75",0.00,0,"54,008.31",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64592,194909,194909,CB PHARMEXX,,90404,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"799,527.84",0.00,0,"623,657.28",[],,Julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64593,194908,194908,CB PHARMEXX,,89436,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"82,790.5",0.00,0,"63,566.29",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64594,194907,194907,CB PHARMEXX,,100444,,FINALIZADO,IMPORTED,1,10,"July 24, 2025, 12:00 AM",,,"85,802.92",0.00,0,"60,062.04",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64595,194906,194906,CB PHARMEXX,,87562,,FINALIZADO,IMPORTED,1,21,"July 24, 2025, 12:00 AM",,,"20,882.74",0.00,0,"18,334.04",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64596,194905,194905,CB PHARMEXX,,82017,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"73,399.52",0.00,0,"62,709.08",[],,Pecchio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64597,194904,194904,CB PHARMEXX,,90491,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"42,761.76",0.00,0,"32,071.32",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64598,194903,194903,CB PHARMEXX,,83932,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"74,474.76",0.00,0,"70,209.67",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64599,194902,194902,CB PHARMEXX,,90237,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"24,434.98",0.00,0,"19,778.25",[],,**,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64600,194901,194901,CB PHARMEXX,,84938,,FINALIZADO,IMPORTED,1,45,"July 24, 2025, 12:00 AM",,,"57,483.56",0.00,0,"46,432.02",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64601,194900,194900,CB PHARMEXX,,83932,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"804,352.08",0.00,0,"548,112.56",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64602,194899,194899,CB PHARMEXX,,84662,,FINALIZADO,IMPORTED,1,9,"July 24, 2025, 12:00 AM",,,"389,725.77",0.00,0,"356,591.51",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64603,194898,194898,CB PHARMEXX,,83425,,FINALIZADO,IMPORTED,1,11,"July 24, 2025, 12:00 AM",,,"203,547.8",0.00,0,"148,825.07",[],,Julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64604,194897,194897,CB PHARMEXX,,85822,,FINALIZADO,IMPORTED,1,25,"July 24, 2025, 12:00 AM",,,"500,269.14",0.00,0,"350,188.43",[],,Julio,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
64605,194896,194896,CB PHARMEXX,,85693,,FINALIZADO,IMPORTED,1,36,"July 24, 2025, 12:00 AM",,,"475,334.12",0.00,0,"375,722.48",[],,,,"August 5, 2025, 7:33 PM","August 5, 2025, 7:33 PM",,"January 1, +1000000000, 12:00 AM",,[]
